"","Day's High Price","Day's Close Price","Price Sold at based on Daily Trade Strategy","Total Capital value using Daily Trade Strategy","Total Capital value using Hold Strategy","NA"
"2952",40,39.450001,0.275760849229412,39.450001,926.226639072862,719.890542333769
"2951",39.93,39.049999,0.528698375410404,39.049999,910.602930991079,712.591235631227
"2950",40.490002,40.299999,3.66103677263092,40.299999,939.510913180406,735.401455025574
"2949",40.830002,40.189999,1.61772523643604,40.189999,939.744715311339,733.394155718871
"2948",40.389999,39.900002,0.17360863095237,39.900002,929.955754474501,728.10223956391
"2947",39.950001,38.310001,0.17552657533785,38.310001,893.34516024395,699.087622246125
"2946",38.849998,38.139999,1.22458829534684,38.139999,887.758797045343,695.985395912142
"2945",39.009998,38.240002,2.04027726916034,38.240002,887.991058711262,697.810268208217
"2944",39.639999,39.18,4.20609347512896,39.18,914.602754093178,714.963516696415
"2943",40.009998,38.740002,2.56344540186852,38.740002,908.272605468352,706.934355965955
"2942",39.360001,38.509998,0.536395885752454,38.509998,893.424634308857,702.737202604693
"2941",38.810001,38.009998,0.831382133988966,38.009998,882.282847458163,693.613114846955
"2940",38.310001,38.07,0.183051768668829,38.07,878.360518985649,694.708041874234
"2939",38.799999,38.57,1.75714131242745,38.57,888.496310746923,703.832129631973
"2938",40.040001,40.009998,2.32558133591666,40.009998,908.477758944902,730.10946587791
"2937",42.75,42.669998,6.3432809367343,42.61200106,962.986424481596,778.64961274908
"2936",43.18,42.209999,2.68727949315766,42.209999,966.65058218864,770.255470260136
"2935",44.279999,42.57,4.45859883129509,42.57,970.755278474302,776.824831693884
"2934",43.259998,42.959999,0.956826182348939,42.959999,973.247321796859,783.941601896744
"2933",43.990002,43.27,2.99696331062899,43.27,986.008255681534,789.598554554718
"2932",43.77,43.290001,0.459031443653897,43.290001,979.671755209132,789.963536313203
"2931",43.240002,41.380001,0.208574729614157,41.380001,939.48589411944,755.109521078641
"2930",42.200001,41.830002,2.10500594701157,41.830002,950.851558874543,763.321218308781
"2929",41.91,40.939999,0.239174832834845,40.939999,931.065796182885,747.08028735548
"2928",41.009998,39.93,0.244434123686139,39.93,908.762093414388,728.649648333023
"2927",40.330002,39.43,0.448318782150994,39.43,892.465443546661,719.525560575284
"2926",40.919998,40.84,3.72622804242768,40.84,923.910970609244,745.255488052107
"2925",41.279999,40.860001,1.80024665352026,40.860001,930.974207496397,745.620469810593
"2924",41.299999,40.470001,0.024214094836171,40.470001,912.485497599125,738.503681359556
"2923",41.68,41.009998,0.773691954214401,41.009998,904.76372163456,748.357641393388
"2922",41.25,40.959999,1.00391772771792,40.959999,907.422162913513,747.445250865789
"2921",41.41,41.360001,1.66953105818807,41.360001,921.457931881293,754.744557568331
"2920",42.700001,41.150002,3.0903019357944,41.150002,915.451414068901,750.912458958257
"2919",41.189999,40,0.610649746229842,40,894.43227789908,729.927020619106
"2918",40.75,40.150002,2.30981158374032,40.150002,901.618276255989,732.664283442779
"2917",40.580002,40.220001,2.60430600769421,40.220001,916.892260165017,733.941637480687
"2916",41.549999,39.98,0.313860469042031,39.98,885.01579747535,729.562057108797
"2915",39.549999,39.099998,0.253480348454235,39.099998,877.163879191146,713.503626158825
"2914",39.669998,38.549999,0.967159557975058,38.549999,860.643059430179,703.467147873488
"2913",39.470001,39.27,3.24352864242743,39.27,884.055792409708,716.605852492808
"2912",39.849998,38.330002,0.276789115410702,38.330002,852.688942772969,699.45260400461
"2911",38.59,38.349998,1.25950928209107,38.349998,858.058735027729,699.817494522217
"2910",40.189999,39.470001,2.2646311008812,39.470001,861.77048324106,720.255505844079
"2909",36.799999,34.599998,1.60131966865489,34.599998,823.22628860777,631.386836339176
"2908",34.41,33.970001,1.20588235294117,33.970001,822.499936683301,619.890540508952
"2907",34.259998,33.830002,0.322096613640009,33.830002,814.792763496645,617.33581418496
"2906",34.630001,34.23,2.9735354453305,34.23,829.32963024563,624.6350478948
"2905",34.77,34.450001,1.54789126472597,34.450001,834.416031613887,628.649664756381
"2904",34.450001,34.130001,0.261932472004283,34.130001,828.830592682404,622.810248591428
"2903",35.150002,35.099998,2.71771178498796,35.099998,850.144690103639,640.510924096915
"2902",36.490002,36.240002,2.81769496659933,36.240002,868.110553210035,661.313917177261
"2901",37.619999,35.919998,1.18342926304465,35.919998,838.690944999552,655.474428019606
"2900",37.290001,36.91,4.45378138784927,36.91,867.117140415023,673.54015827628
"2899",37.389999,36.560001,0.241286869739584,36.560001,849.914326289671,667.153315094039
"2898",37.580002,37.32,2.25850884353742,37.32,863.096670942327,681.021910237626
"2897",37.810001,37.400002,1.69446207638515,37.400002,868.203798263485,682.481800775215
"2896",38.84,38.09,2.21052631578948,38.09,870.260070417267,695.073005384544
"2895",39,38.830002,2.38907849829351,38.830002,887.167242709966,708.576691762348
"2894",40.939999,40.459999,4.83994890755311,40.459999,919.200683023781,738.32116310805
"2893",41.5,40.889999,2.57044247578949,40.889999,928.969746381895,746.167878579706
"2892",40.66,40.07,0.395061728395053,40.07,919.106610803026,731.20439290519
"2891",40.59,39.900002,0.470292055926143,39.900002,907.73152954928,728.10223956391
"2890",40.959999,40.369999,3.09589478983136,40.369999,922.353912413111,736.678827311657
"2889",39.439999,38.549999,0.740733040064722,38.549999,908.218150312521,703.467147873488
"2888",38.529999,38.049999,0.234131119514328,38.049999,899.003657913032,694.343060115749
"2887",39.68,38.310001,3.92875851231011,38.310001,902.064720629961,699.087622246125
"2886",39.16,38.75,0.746079257681475,38.75,899.279877120938,707.116801224759
"2885",39.34,39.09,1.00128110394658,39.09,902.512182134667,713.321180900022
"2884",39.619999,38.939999,0.0505075783084651,38.939999,887.470334463445,710.583936324524
"2883",39.799999,39.68,2.12983828252916,39.68,903.639260145503,724.087604454153
"2882",40,39.98,0,39.98,903.18744051543,729.562057108797
"2881",40.740002,40.169998,2.77498241107425,40.169998,915.263334873695,733.029173960386
"2880",40.459999,40.09,0.247765107835335,40.09,909.140391128495,731.569356415499
"2879",39.98,39.490002,0.629247420085578,39.490002,903.648524136548,720.620487602564
"2878",39.75,38.200001,0.760453719633619,38.200001,875.015808634952,697.080322939422
"2877",39.099998,38.720001,2.03548538622129,38.720001,884.149608177483,706.56937420747
"2876",39.950001,39.82,4.03645551893461,39.82,916.844676144219,726.64234902632
"2875",40.099998,39.049999,1.41627968092362,39.049999,905.482619653628,712.591235631227
"2874",40.279999,39.830002,2.41545118660303,39.830002,916.993966889939,726.824867277826
"2873",40.470001,40.439999,0.797008677608541,40.439999,923.617266670003,737.956199597741
"2872",41,41,1.63609320773425,41,938.728506035452,748.175196134584
"2871",41,40.049999,0.342630926514162,40.049999,920.119305136369,730.839411146705
"2870",40.220001,40.009998,0.149404880478105,40.009998,916.6825587218,730.10946587791
"2869",40.490002,38.950001,1.40245930378163,38.950001,894.184487325236,710.76645457603
"2868",39.419998,39.389999,1.49330072090627,39.389999,906.8467060133,718.795615306489
"2867",39.59,39.52,2.5381998824605,39.52,928.220173359892,721.167896371677
"2866",39.52,38.93,0.457549567869852,38.93,918.546297633467,710.401472817545
"2865",42.93,42.25,8.62854251012145,41.8912,973.659075491475,770.985415528931
"2864",45.119999,44.630001,2.77903631986167,44.630001,989.849738795994,814.416091503943
"2863",45.68,44.82,2.07821229050279,44.82,991.39810710249,817.883226603709
"2862",45.529999,44.970001,1.17777555555555,44.970001,990.737197062158,820.620471179206
"2861",45.490002,44.290001,0.797697744345284,44.290001,972.296708981242,808.211711828681
"2860",45.439999,44.52,1.0900956375952,44.52,962.995517705214,812.408773949065
"2859",43.259998,42.139999,1.382704541022,42.139999,951.03426424117,768.978097974053
"2858",42.759998,41.77,2.86263651671878,41.77,955.609844054696,762.226291281502
"2857",42.25,41.049999,1.05237739649899,41.049999,938.239229959249,749.087586662182
"2856",42.689999,42.32,3.16577566056608,42.32,959.552519389146,772.262787815014
"2855",42.959999,41.84,2.43204583767395,41.84,957.264624904781,763.503663567585
"2854",42.16,41.639999,1.83574387266937,41.639999,962.813915414073,759.854010216314
"2853",42.48,42.299999,2.38611220119968,42.299999,981.610645841891,771.897806056529
"2852",44.580002,42.599998,5.01767008203368,42.599998,985.079165242971,777.372240462997
"2851",44.66,44.549999,4.10255924929793,44.549999,1022.96675479165,812.956200966354
"2850",45,44.580002,1.60306837653943,44.580002,1029.66491182841,813.503700976345
"2849",44.740002,43.959999,0.607153123293162,43.959999,1017.856250876,802.189777412222
"2848",43.959999,42.360001,5.3943899639029,42.360001,1033.71836103289,772.992733083809
"2847",42.549999,41.16,1.33364366117438,41.16,1013.28520394245,751.09490421706
"2846",41.950001,40.380001,1.23069983664816,40.380001,987.366277409449,736.861345563163
"2845",41.439999,40.939999,1.96850398544548,40.939999,994.654906605106,747.08028735548
"2844",41.799999,41.34,1.50558280718796,41.34,998.519520132469,754.379575809846
"2843",42.400002,42.310001,2.73807123818754,42.310001,1023.6821394554,772.080324308035
"2842",43,42.220001,2.16203373722974,42.220001,1026.84392852195,770.437988511642
"2841",43.419998,43.220001,2.30914001670924,43.220001,1045.71622675021,788.68616402712
"2840",43.27,42.48,0.627906976744193,42.48,1033.07035610114,775.182495897491
"2839",43.540001,41.880001,1.13821605431397,41.880001,1004.99392686597,764.23360883638
"2838",35.889999,35.75,2.83666745921675,35.75,1029.4707973214,652.372274678326
"2837",35.98,35.720001,0.925660537129833,35.720001,1031.4921696159,651.824847661037
"2836",35.84,35.689999,0.0558347292015721,35.689999,1027.74859023169,651.277365899222
"2835",36.52,36.299999,2.75745349585105,36.299999,1049.7262731552,662.408752963663
"2834",36.799999,35.889999,0.960213965426227,35.889999,1033.59873416228,654.927001002317
"2833",36.110001,35.779999,0.110898253396184,35.779999,1025.28865191925,652.919701695615
"2832",35.950001,35.779999,1.06831880798426,35.779999,1031.34177510212,652.919701695615
"2831",36.630001,36.029999,2.74894514732425,36.029999,1042.3349520594,657.481745574484
"2830",36.450001,36.139999,0.66280587304077,36.139999,1040.31994381142,659.489044881187
"2829",36.349998,35.66,1.16893403840801,35.66,1032.50234334304,650.729938881933
"2828",35.849998,35.689999,0.307767190387945,35.689999,1031.05779348895,651.277365899222
"2827",35.75,35.310001,0.393145172896783,35.310001,1022.37154441958,644.343095699692
"2826",35.389999,34.720001,1.05653626499141,34.720001,1013.61339362134,633.57667214556
"2825",34.970001,34.139999,0.057224604943511,34.139999,990.121867081464,622.992693850232
"2824",34.849998,34.689999,3.5353475935829,34.689999,1020.41968446031,633.029190383744
"2823",35.23,34.990002,1.46889108672547,34.990002,1028.35500494674,638.503697782914
"2822",35.66,35.18,2.70737031372779,35.18,1041.97949401056,641.970814634504
"2821",35.41,35.389999,0.998285767305018,35.389999,1051.78699940865,645.802913244579
"2820",35.93,35.5,1.52585763000446,35.5,1055.05621740784,647.810230799457
"2819",35.959999,35.650002,1.2957718309859,35.650002,1059.51426086484,650.547493623129
"2818",36.310001,35.849998,1.31138671874999,35.849998,1059.80982513884,654.197055733523
"2817",36.400002,36.32,1.27991934557372,36.32,1071.01541235554,662.773734722148
"2816",36.43,35.830002,0.330484705852803,35.830002,1056.8571553256,653.832165215915
"2815",35.93,35.400002,0.531611609870631,35.400002,1046.80311467919,645.98544974426
"2814",35.709999,34.91,1.13281786653021,34.91,1034.94465303047,637.043807245325
"2813",34.869999,34.75,0.17235851271593,34.75,1033.16074862534,634.124099162849
"2812",34.75,34.599998,0.230752825540977,34.599998,1031.07475910773,631.386836339176
"2811",34.849998,34.18,0.780786536680938,34.18,1019.14786662829,623.722639119026
"2810",34.439999,33.869999,1.65288661000925,33.869999,1018.84699541633,618.065686461053
"2809",34.279999,34.16,0.380664692201177,34.16,1019.14528038452,623.357675608717
