"","Day's High Price","Day's Close Price","Price Sold at based on Daily Trade Strategy","Total Capital value using Daily Trade Strategy","Total Capital value using Hold Strategy","NA"
"425",52.25,51.900002,0.966183574879227,51.900002,544.229398911125,1234.24502340654
"424",52.84,52.450001,0.878195859522804,52.450001,544.95670049945,1247.3246669994
"423",53.240002,51.950001,0.112828130876277,51.950001,532.352409475426,1235.4340602957
"422",51.700001,50.23,0.310438488350042,50.23,518.821517445268,1194.53034945375
"421",50.790001,49.400002,0.118275182337881,49.400002,505.219475644378,1174.79198988804
"420",50.209999,49.009998,0.419997999999993,49.009998,495.21610981784,1165.5172215343
"419",52,50.209999,10.2629346904156,49.9896,524.92907640691,1194.05470140439
"418",52.09,49.75,2.43854876847784,49.75,513.573698690092,1183.1153670182
"417",49.75,48.220001,0.769700238397817,48.220001,501.610791290677,1146.73013428609
"416",50.18,50.110001,5.00104404684988,50.110001,525.961848236551,1191.67662762608
"415",50.450001,49.119999,0.378040206050156,49.119999,514.031963539226,1168.13317879033
"414",49.869999,47.560001,1.27944145899912,47.560001,496.493901441302,1131.03453343721
"413",48.650002,47.529999,1.75695666686976,47.529999,493.586156566096,1130.32104947256
"412",47.529999,46.200001,1.04166239282179,46.200001,484.77211824336,1098.69208320314
"411",47.369999,46.610001,2.97825869565217,46.610001,491.200628610764,1108.44238070018
"410",48.740002,48.709999,5.42937919100153,48.709999,517.550986987447,1158.38288129329
"409",49.57,48.990002,1.78644554853295,48.990002,520.632923346696,1165.041692391
"408",49.48,49.009998,0.753408659063136,49.009998,519.572755291854,1165.5172215343
"407",48.84,45.830002,0.763356699745065,45.830002,491.273363377302,1089.89305802362
"406",47,46.360001,1.59965852138602,46.360001,492.335378342322,1102.49707734833
"405",47.549999,46.43,2.01673027211477,46.43,490.434051190731,1104.16173850563
"404",47.459999,46.700001,1.00020638432829,46.700001,487.407314454705,1110.58268990684
"403",47.27,46.23,0.488943441986745,46.23,479.014448729306,1099.40549582415
"402",46.650002,44.82,0.625541401519807,44.82,463.102397086822,1065.87398491971
"401",46.169998,45.889999,3.38109717868339,45.889999,475.856886234032,1091.31985948442
"400",46.669998,46.490002,1.52272565754348,46.490002,481.239658722956,1105.5886588725
"399",47.209999,47.009998,0.983955080213896,47.009998,483.916051210413,1117.9547947195
"398",47.540001,47.060001,1.36460335332183,47.060001,485.566927137404,1119.14392673351
"397",47.200001,46.73,0.96256898395722,46.73,485.359197970714,1111.29610252785
"396",48.77,48.619999,4.97202120043095,48.619999,507.924326902739,1156.24257208662
"395",48.700001,48.34,1.14226163479702,48.34,509.928576170743,1149.58385611377
"394",49.389999,47.939999,0.837074316047364,47.939999,499.101172554039,1140.07134696959
"393",48.970001,48.84,1.82990434601788,48.84,506.885033635668,1161.47446281747
"392",50.77,50.25,4.37911398805746,50.25,523.663105753606,1195.0059737219
"391",50.77,49.380001,0.43521464758091,49.380001,511.542733873767,1174.31634183868
"390",52.07,51.830002,1.99804313414384,51.830002,519.358696163007,1232.58033846802
"389",53.5,53.32,3.56174990321332,53.32,536.04734183917,1268.01429888262
"388",54.5,53.810001,2.34741784037559,53.810001,541.684657284753,1279.66711723346
"387",55.18,54.860001,0.766986879729257,54.860001,542.673884690905,1304.63739131123
"386",55.889999,55.57,1.87750270000905,55.57,549.697178683493,1321.52202904928
"385",55.189999,55.049999,1.58291361741529,55.049999,556.981925692348,1309.15577429621
"384",55.150002,55.119999,0.400513380666304,55.119999,558.908486932101,1310.82045923473
"383",58.32,57.77,5.08108108108108,57.77,581.768347568783,1373.84069854556
"382",58.580002,57.959999,0.532009610434181,57.959999,578.673294033264,1378.35910531175
"381",58.380001,57.73,0.102882373113854,57.73,572.819088898154,1372.88945000926
"380",57.68,55.439999,0.347947112038975,55.439999,552.48938266692,1318.4304475251
"379",55.18,53.709999,0.455124704168942,53.709999,540.218536146931,1277.2889483303
"378",54.860001,54.650002,1.36733557589313,54.650002,545.508954663263,1299.64336027689
"377",55.220001,54.709999,0.711287590323274,54.709999,544.3150332936,1301.0701617377
"376",55.650002,54.560001,1.14504180298073,54.560001,539.76424501661,1297.50302728901
"375",57.259998,57.200001,5.21866979855456,57.200001,567.337678967102,1360.28543068455
"374",58.549999,57.919998,1.47313342334257,57.919998,569.500808693213,1377.40783299424
"373",58.41,58.23,1.40625352105046,58.23,575.729743778911,1384.78005671296
"372",58.959999,57.220001,0.528554116673339,57.220001,561.692334038778,1360.7610549527
"371",58.299999,57.939999,2.04795725454302,57.939999,569.656094921379,1377.8834810436
"370",58.25,55.91,0.587117941633575,55.91,549.982252927894,1329.60764160779
"369",57.779999,57.740002,2.3379384048519,57.740002,562.450884634643,1373.12730970576
"368",58.57,57.599998,1.01759227319766,57.599998,558.764571059912,1369.79784470387
"367",58.02,57.189999,1.32728261708987,57.189999,558.081494521739,1360.04757098805
"366",57.82,56.299999,0.907506124040248,56.299999,548.341852213513,1338.88229105546
"365",58.580002,58.509998,3.49824040629825,58.509998,566.845968374927,1391.43874890461
"364",59.310001,57.509998,0.781653382554066,57.509998,553.939024901073,1367.65753549721
"363",56.68,56.630001,0.549939693985093,56.630001,556.494023249615,1346.73013904233
"362",56.419998,54.450001,0.480847712169269,54.450001,539.645575122786,1294.8870938142
"361",54.939999,53.549999,0.383699981728492,53.549999,528.010597627985,1273.48395418511
"360",55.279999,55.139999,2.33246760459088,55.139999,538.957864220594,1311.29608350288
"359",54.950001,53.529999,0.622596582629611,53.529999,528.299091823319,1273.00832991696
"358",62.5,61.080002,0.611720872693511,61.080002,519.454444697697,1452.55656248648
"357",63.369999,62.57,4.79576310904972,62.57,537.49403120954,1487.99052290108
"356",63.77,61.48,1.17404571115415,61.48,524.276274203376,1462.06900028702
"355",63.139999,62.75,1.7566478929355,62.75,530.190761264345,1492.27114131441
"354",63.16,62.189999,0.669426182039319,62.189999,525.542905032723,1478.95363802506
"353",62.779999,62.16,2.14773840136249,62.16,531.528595970756,1478.24022540405
"352",64.57,64.32,3.69359242010597,64.32,549.027128518372,1529.60764636403
"351",64.489998,63.549999,0.295482101299429,63.549999,542.623201251101,1511.29608825912
"350",65,64.849998,1.96078431372549,64.849998,551.986094366863,1542.21164190753
"349",65.059998,64.449997,0.215650037450711,64.449997,547.989883271192,1532.69913276336
"348",67.330002,67.330002,4.90807416640698,67.330002,574.885633166549,1601.18914628274
"347",67.580002,67.089996,0.118521481481493,67.089996,571.393701179278,1595.48151237768
"346",67.540001,67.300003,0.896323546569354,67.300003,574.466636609101,1600.47573366173
"345",69.080002,68.059998,3.02758972285207,68.059998,583.120005806445,1618.54933694529
"344",70.110001,69.629997,3.51394934974387,69.629997,599.477963332479,1655.88581821369
"343",69.959999,68.589996,0.387425731455696,68.589996,590.015639647462,1631.15333248878
"342",71.440002,70.779999,3.92784998335322,70.779999,607.525568799576,1683.23426119463
"341",71,69.849998,0.0704763948052088,69.849998,598.106575897378,1661.11770894454
"340",71.220001,69.260002,1.46744403853983,69.260002,590.181813114431,1647.08688815902
"339",70.010002,68.940002,0.966261953634957,68.940002,586.777296273171,1639.47689986865
"338",69.879997,68.459999,0.590177046348404,68.459999,578.246329895461,1628.06184608946
"337",68.050003,67.410004,1.62784351296064,67.410004,582.132437176983,1603.09169091776
"336",68.900002,68.800003,0.349545566586335,68.800003,583.319415830121,1636.14755377283
"335",71.970001,71.57,3.27162998216012,71.57,599.055379435371,1702.02144356769
"334",71.889999,70.839996,0.0139148586775818,70.839996,590.38790281224,1684.66106265544
"333",71.18,69.800003,0.140683732676315,69.800003,579.756277827033,1659.92876718023
"332",72.150002,72.029999,1.94998595238035,72.029999,590.078364877208,1712.96077795388
"331",72.589996,70.099998,0.124132413793102,70.099998,570.544719968766,1667.06301229639
"330",71.349998,70.879997,2.13283277794399,70.879997,578.87499943998,1685.61233497295
"329",71.349998,68.830002,0.0841590674125473,68.830002,558.899800958115,1636.86096639384
"328",69.43,67.720001,1.37246609351632,67.720001,552.61638465493,1610.46379573041
"327",68.949997,68.739998,1.12935904957464,68.739998,557.155312055545,1634.72056206232
"326",69.599998,69.190002,1.22163463578724,69.190002,560.639558379213,1645.4222032205
"325",69.290001,68.239998,0.173489957307807,68.239998,553.101683514844,1622.82995535862
"324",68.230003,66.970001,0.323483301764932,66.970001,544.643717229868,1592.62788567486
"323",67.919998,67.239998,0.577519629461254,67.239998,542.304797861006,1599.04874195122
"322",67.360001,64.099998,0.25301234549746,64.099998,517.364718314503,1524.37573185198
"321",66.190002,64.889999,2.00339500698714,64.889999,517.364718314503,1543.16291422504
"320",64.949997,60.389999,0.324372886140646,60.389999,482.602035632564,1436.14745389173
"319",61.900002,60.970001,2.2971476548388,60.970001,486.270824122642,1449.94060523045
"318",61.950001,60.009998,0.994458754483203,60.009998,475.727277193644,1427.11056901571
"317",61.52,60.240002,1.21750742378263,60.240002,471.500700906554,1432.58034322427
"316",62.66,62.619999,3.63877114850763,62.619999,488.345582329033,1489.17955979024
"315",63.91,62.720001,1.10742131161875,62.720001,484.559973051455,1491.55772869341
"314",63.169998,59.490002,0.991205451498089,59.490002,460.85490370593,1414.74443316871
"313",60.200001,56.75,0.433770444340515,56.75,436.328265292623,1349.58386087001
"312",58,56.950001,3.75670469564563,56.950001,444.524047507961,1354.3401273327
"311",58.709999,58.189999,1.78571255201109,58.189999,448.454470873166,1383.82878439545
"310",62.459999,62.41,4.74592982146688,62.41,469.361781952583,1484.1855287559
"309",63.18,59.16,0.158525676647885,59.16,440.194073239167,1406.89658518185
"308",60.310001,58.529999,4.70486648280786,58.529999,447.301381269047,1391.91439695397
"307",60.450001,58.889999,0.599103012148439,58.889999,438.368745142832,1400.47563378063
"306",59.68,59.09,0.657782076947504,59.09,436.890010349131,1405.23190024333
"305",60.189999,59.720001,0.669004839120167,59.720001,436.378515112253,1420.2140884712
"304",60.580002,58.939999,2.15852111565803,58.939999,433.729336898263,1401.664694451
"303",61.240002,61.240002,2.99361424476312,61.240002,446.713520111366,1456.36155663167
"302",63.439999,63.029999,1.26096883444633,63.029999,449.423013999359,1498.92985728727
"301",63.48,61.360001,0.0472797470877842,61.360001,434.619324725049,1459.21527845934
"300",63.650002,60.869999,0.0786226439818462,60.869999,415.963501467318,1447.56243632729
"299",60.009998,57.709999,0.0666950130616014,57.709999,400.28769140283,1372.4138019599
"298",58.310001,56.139999,0.447893203236748,56.139999,387.117157315837,1335.07729691028
"297",58.279999,58.150002,3.90443751114279,58.150002,401.334702659123,1382.8776072028
"296",59.849998,59.779999,3.94233400686578,59.779999,416.668761554188,1421.64091371322
"295",62.279999,61.150002,3.06139169286778,61.150002,421.633221948968,1454.221247425
"294",61.889999,60.459999,0.962479624184001,60.459999,415.855539857372,1437.81213883025
"293",61.349998,61.220001,2.81548526279488,61.220001,426.657908819167,1455.8859085823
"292",61.150002,58.529999,0.278783207609058,58.529999,409.516021261527,1391.91439695397
"291",59.299999,57.389999,0.901818955249271,57.389999,399.90001787788,1364.80381366953
"290",58.82,56.759998,2.77826314869824,56.759998,396.615834613812,1349.82162544166
"289",57.650002,57.240002,1.40721904686787,57.240002,399.336710029898,1361.23670300206
"288",59.900002,59.830002,3.31149016902381,59.830002,412.078581575754,1422.83004572723
"287",60.889999,59.830002,2.06168119342943,59.830002,413.252805226861,1422.83004572723
"286",60.450001,59.23,1.54544265992681,59.23,411.170234583524,1408.56127012036
"285",59.380001,57.919998,0.202502538052742,57.919998,401.872763558602,1377.40783299424
"284",58.450001,58.02,0.240096034297788,58.02,399.874075489556,1379.78600189741
"283",59.560001,59.209999,2.88478498678157,59.209999,408.991950576171,1408.085622071
"282",60.189999,58.560001,1.15966218487395,58.560001,402.530572012311,1392.62788091862
"281",60.5,60.490002,3.31283976583265,60.490002,415.797040476243,1438.52564657612
"280",61.48,60.52,0.886119148114848,60.52,412.931363678267,1439.23903541591
"279",61.450001,61.349998,1.72157093196491,61.349998,419.356701469938,1458.97739498163
"278",63.509998,63.48,3.06718440550445,63.48,432.014992556421,1509.63142710182
"277",64.139999,63.509998,1.18315193537076,63.509998,432.832808740513,1510.34481594161
"276",64.300003,63.830002,0.720556077694236,63.830002,432.765022675009,1517.95489935683
"275",64.169998,63.299999,0.344014068115483,63.299999,428.36630295851,1505.35078490727
"274",63.59,63.080002,0.569349992092372,63.080002,427.350106711299,1500.11898930128
"273",63.419998,62.869999,1.27754553301733,62.869999,429.056231406028,1495.12486314209
"272",63.59,63.34,1.82545873778289,63.34,435.170876894907,1506.30205722478
"271",64.360001,63.189999,1.0995931511153,63.189999,431.958015642763,1502.73485143246
"270",63.48,62.5,0.173585295464494,62.5,426.027716643529,1486.32583796256
"269",63.34,62.880001,1.50640700299978,62.880001,429.304845992999,1495.36272283859
"268",65.82,65.769997,3.6045978845364,65.769997,444.441663426517,1564.09033446113
"267",65.800003,65.779999,0.734848438456844,65.779999,447.571527491651,1564.32819415763
"266",66.470001,64.290001,0.941538373319308,64.290001,436.96848631658,1528.89423374303
"265",64.970001,64.5,0.417316866336176,64.5,435.617753852746,1533.88826477737
"264",64.879997,64.190002,1.12218353352971,64.190002,435.821426866545,1526.5161361835
"263",64.879997,64.400002,1.21684715185171,64.400002,437.861179993303,1531.51019099905
"262",65.75,65.599998,1.95379444731879,65.599998,445.397634092628,1560.04755196308
"261",65.580002,64.339996,0.183322642580565,64.339996,437.777000209382,1530.08317550733
"260",64.809998,64.5,0.542970843049496,64.5,438.048665087711,1533.88826477737
"259",65.660004,65.370003,2.08333955223882,65.370003,445.199666525647,1554.57799178545
"258",67.169998,65.720001,2.76927321344441,65.720001,447.651806634232,1562.90136891561
"257",67.480003,67.440002,2.89722620014557,67.440002,460.348243580661,1603.80507975755
"256",68,67.129997,0,67.129997,454.458473684192,1596.43278469519
"255",67.699997,67.599998,0.579407237539961,67.599998,456.416473406141,1607.60997877788
"254",67.919998,67.290001,0.681884089562462,67.290001,455.26631199499,1600.23787396523
"253",68.440002,68.059998,1.27256581022297,68.059998,458.49990184739,1618.54933694529
"252",68.300003,66.449997,0.38213109373705,66.449997,447.785371170987,1580.26155957816
"251",67,66.290001,0.209391262198759,66.290001,443.967877037724,1576.45666055783
"250",66.57,65.290001,0.407235275690696,65.290001,437.204552400411,1552.67544715043
"249",65.559998,62.759998,0.768521388518948,62.759998,421.748504115242,1492.50890588606
"248",65.120003,64.970001,2.69674026178836,64.970001,432.124282197064,1545.06545886006
"247",65.339996,64.870003,3.20643653125199,64.870003,442.772121935306,1542.68738508175
"246",66.589996,66.339996,2.00673563123063,66.339996,449.961722549961,1577.64560232213
"245",68.169998,67.900002,1.54923439070017,67.900002,455.122943936163,1614.74443792496
"244",68.089996,67.169998,0.191284581978883,67.169998,449.832367330467,1597.3840570127
"243",67.940002,67.660004,0.592243106422227,67.660004,450.631615668896,1609.03699426961
"242",67.849998,66.410004,1.22333136242475,66.410004,446.463491653907,1579.31047751036
"241",68.459999,68.419998,2.48502384049293,68.419998,457.290865780849,1627.11057377195
"240",69.959999,69.400002,1.6712702127967,69.400002,461.21185761076,1650.41625803606
"239",69.769997,69.269997,0.0143276945433624,69.269997,457.972234477025,1647.32458138703
"238",71.330002,71.290001,2.27990256036429,71.290001,468.150874536007,1695.36272759483
"237",76.739998,74.980003,1.02685493716239,74.980003,462.111037905127,1783.11545263057
"236",75.669998,75.190002,0.906787595860441,75.190002,463.343523016344,1788.10948366491
"235",75.5,74.919998,0.439007594492696,74.919998,461.802537465778,1781.68846092006
"234",74.919998,73.709999,0.267661934319295,73.709999,455.560279968411,1752.91321647832
"233",75.190002,74.68,1.32058080205608,74.68,458.44552171522,1775.98101726471
"232",74.169998,72.650002,0.229727027027017,72.650002,450.082000939213,1727.70520161011
"231",73.220001,72.360001,1.38465797030382,72.360001,450.95449442106,1720.80862594075
"230",73.879997,73.510002,2.10060251381147,73.510002,458.1214113969,1748.15704514048
"229",73.589996,72.690002,0.53278554096116,72.690002,454.929613052901,1728.65645014641
"228",73.720001,72.470001,2.36046108138548,72.470001,457.772158930711,1723.42455941557
"227",74,73.169998,1.36986301369863,73.169998,458.838191142682,1740.07133745711
"226",73.43,73.059998,0.0408692086956703,73.059998,456.71275768096,1737.45540398229
"225",73.910004,73.440002,0.612585088654854,73.440002,456.588433080638,1746.49236020196
"224",73.330002,72.830002,0.328370520091434,72.830002,454.964267537239,1731.98582002344
"223",74.25,73.769997,1.54540064775435,73.769997,459.008633401305,1754.34004172033
"222",74.379997,74.300003,0.554273346569249,74.300003,461.056406349688,1766.94422751354
"221",74.650002,73.629997,0.444028525296027,73.629997,456.775858670053,1751.0106718433
"220",74.720001,74.589996,0.972974324324319,74.589996,460.417695555349,1773.84061293319
"219",75.580002,75.290001,1.02927953560434,75.290001,463.371871214058,1790.48758122444
"218",75.18,74.809998,0.280110707214757,74.809998,462.382930457476,1779.07252744524
"217",75.190002,74.57,0.360389758686345,74.57,460.222851637209,1773.36508378989
"216",74.730003,74.57,0.524626070735862,74.57,461.646756701287,1773.36508378989
"215",75.279999,75.019997,0.453692275054912,75.019997,462.139543348161,1784.06655847959
"214",75.989998,75.959999,1.31999733333333,75.959999,468.054923341157,1806.42094664497
"213",75.489998,74.629997,0.292282461496573,74.629997,464.075181573155,1774.7918852507
"212",74.43,73.860001,0.58108108108109,73.860001,463.197207771194,1756.48044605185
"211",74.82,74.82,0.699861344554709,74.82,466.438945977442,1779.31038714175
"210",76.699997,76.68,2.25302620309222,76.68,476.823589173484,1823.54344407951
"209",77.480003,75.830002,0.440762256167508,75.830002,468.726136756529,1803.32946024565
"208",76.93,75.949997,1.370405868631,75.949997,469.096707729301,1806.18308694847
"207",77.379997,77.260002,1.68199610202356,77.260002,476.24722115445,1837.33659541823
"206",78.169998,77.889999,1.17783584836044,77.889999,480.130657768723,1852.31868852125
"205",78.169998,76.669998,0.747521626370484,76.669998,474.437665531865,1823.30558438301
"204",77.949997,77.43,1.86879254582301,77.43,480.079846868424,1841.37935413506
"203",78.360001,77.919998,1.59471547755926,77.919998,484.997046062739,1853.03210114226
"202",78.300003,77.480003,0.358890041997823,77.480003,481.640272095014,1842.56848614907
"201",77.25,74.580002,0.129615032284768,74.580002,465.596001619373,1773.6029434864
"200",76.230003,76.080002,3.68608012864853,76.080002,481.808299507873,1809.2747635975
"199",77.25,76.43,1.69826358212564,76.43,484.789478885943,1817.59814072766
"198",77.330002,77,0.729458150167707,77,486.241908726629,1831.15343236988
"197",78.300003,77.910004,1.16279195961778,77.910004,489.445840761856,1852.79443169547
"196",77.529999,76.800003,0.688310389610394,76.800003,488.174571933092,1826.39726103204
"195",78.629997,78.290001,3.01322538940847,78.290001,500.709900738851,1861.83122144664
"194",78.620003,78.540001,0.665819479278345,78.540001,503.530820893738,1867.77652479849
"193",78.940002,77.220001,0.432575074620241,77.220001,494.690222421446,1836.38532310072
"192",78.839996,78.790001,1.61103243258319,78.790001,502.341089426993,1873.72182815034
"191",79.199997,79,1.38248074568046,79,507.999802108717,1878.71585918468
"190",79.709999,79.040001,0.45368747205261,79.040001,506.015196959083,1879.66713150219
"189",78.82,76.550003,0.0507755782022662,76.550003,491.691613822734,1820.45195768019
"188",77.480003,77.080002,1.18845892647251,77.080002,494.966574073914,1833.0559770049
"187",78.059998,77.440002,0.385797315180101,77.440002,492.929674644518,1841.61721383156
"186",77.889999,77.559998,0.906849309318578,77.559998,495.292441883463,1844.4708643156
"185",77.949997,76.290001,1.16806484744717,76.290001,490.407000848292,1814.26879463184
"184",77.709999,77.519997,2.00839984247833,77.519997,499.033200768424,1843.51959199809
"183",77.760002,75.910004,0.621121902447225,75.910004,490.186500474255,1805.23200488067
"182",76.5,72.910004,1.20386830024439,72.910004,472.807270823561,1733.88836465846
"181",74.779999,72.989998,2.11661332309382,72.989998,471.257685894089,1735.79071904377
"180",74.18,73.589996,0.243243243243252,73.589996,468.646638106963,1750.05939952579
"179",73.800003,73.209999,2.94322909908692,73.209999,478.583051332097,1741.02260977462
"178",73.349998,72.629997,3.61632570113962,72.629997,491.022532723245,1727.2294584359
"177",76,75.949997,2.38447653033236,75.949997,502.40008594992,1806.18308694847
"176",77.089996,76.949997,1.97089687753695,76.949997,511.371509648004,1829.96430035587
"175",78.739998,78.690002,1.52140282417234,78.690002,518.821894721355,1871.34373059081
"174",79.849998,78.370003,1.30677239279372,78.370003,515.859850872599,1863.73376608166
"173",80.629997,80.040001,1.57470401516896,80.040001,520.148961201179,1903.44834490959
"172",80.82,80.669998,0.77307110123707,80.669998,523.197222311631,1918.43043801261
"171",80.800003,80.279999,0.0743188029308644,80.279999,520.216417196103,1909.15578856494
"170",81.160004,80.769997,1.22225492641556,80.769997,524.044380846595,1920.80853557214
"169",76.879997,75.860001,1.89529497264262,75.860001,526.892098551934,1804.04287286666
"168",75.349998,74.110001,0.399726832789061,74.110001,520.292770015957,1762.4257494037
"167",75.699997,74.989998,1.02762178032829,74.989998,520.709379192728,1783.35314585858
"166",75.519997,73.879997,0.066246189661515,73.879997,509.739060062164,1756.95597519515
"165",75.769997,75.760002,2.07462473091912,75.760002,520.245596780963,1801.66477530713
"164",76.800003,74.830002,0.379036717317043,74.830002,508.822089007535,1779.54824683825
"163",75.599998,75.260002,0.948055827854926,75.260002,511.335985414438,1789.77416860343
"162",75.860001,75.599998,0.623427518549236,75.599998,512.760312871997,1797.85968603709
"161",75.480003,75,0.159238320604586,75,510.310814159885,1783.59100555508
"160",74.980003,74.610001,0.0400346913956517,74.610001,507.995888976218,1774.3163561074
"159",75.139999,74.720001,1.15778138338424,74.720001,511.00503289316,1776.93228958222
"158",75.239998,74.25,0.66898583540235,74.25,507.654866304881,1765.75509549953
"157",74.93,74.879997,0.888653597225813,74.879997,511.82437594477,1780.73718860255
"156",75.660004,74.239998,1.04167605669108,74.239998,507.449815289001,1765.51723580303
"155",74.800003,74.339996,0.470122248628173,74.339996,506.70005048872,1767.89530958134
"154",74.540001,73.330002,0.716118072797787,73.330002,502.044517114565,1743.87642672714
"153",73.989998,73.599998,1.63460844912327,73.599998,507.561455121684,1750.29725922229
"152",74.5,73.75,0,73.75,502.451776043277,1753.86448879583
"151",74.349998,74.010002,1.10143729804953,74.010002,505.662992170295,1760.04765184418
"150",75.739998,75.629997,2.06171543001908,75.629997,515.338783131508,1798.5730986581
"149",77.779999,77.620003,2.9789488015219,77.620003,529.598814011424,1845.89785602611
"148",78.269997,77.699997,0.772497766769623,77.699997,529.80336448433,1847.80021041142
"147",77.309998,75.099998,0.0647113625495286,75.099998,514.99133553176,1785.96907933339
"146",75.910004,75.459999,0.769948207355674,75.459999,515.880056185785,1794.53033994127
"145",75.730003,74.879997,0.464322119832392,74.879997,512.458193113903,1780.73718860255
"144",75.550003,75.239998,0.962182254117802,75.239998,515.265968120295,1789.29844921043
"143",76.760002,76.360001,1.26648939578538,76.360001,519.072668650577,1815.93347957036
"142",77.25,76.519997,1.40456812811761,76.519997,521.389328536678,1819.73837859069
"141",76.93,76.839996,2.30053599603204,76.839996,532.760046775015,1827.34834309984
"140",77.550003,76.18,1.17416957145024,76.18,529.4932720722,1811.65283737581
"139",78.519997,77.730003,2.61369586828395,77.730003,537.866116574102,1848.51378950092
"138",78.879997,77.830002,2.22912507884266,77.830002,542.536531344588,1850.89188706045
"137",78.580002,76.989998,0.152948000929762,76.989998,532.371743506481,1830.91557267338
"136",77.389999,74.690002,1.57500586494275,74.690002,521.89060957424,1776.21887696121
"135",76.410004,76.110001,1.86642042750512,76.110001,529.543977569632,1809.98817621851
"134",78.400002,78.400002,1.96384838033357,78.400002,539.943418396287,1864.44717870267
"133",80,79.879997,1.58730158730159,79.879997,547.691157354478,1899.64325563955
"132",81.889999,81.449997,2.26023595753656,81.449997,557.060964152433,1936.97976068917
"131",82.169998,80.610001,0.182883449751881,80.610001,547.484595462599,1917.00363655181
"130",81.43,80.769997,0.493645569463728,80.769997,545.727874599385,1920.80853557214
"129",81.279999,80.779999,0.320910898083593,80.779999,544.11131568433,1921.04639526864
"128",80.959999,80.019997,0.583924725653486,80.019997,540.934115176971,1902.97262551659
"127",80.589996,79.220001,0.926735151577587,79.220001,536.666277001707,1883.94774991552
"126",79.800003,78.019997,0.326882067803846,78.019997,526.410621011613,1855.41019870179
"125",78.93,78.449997,0.445403399200727,78.449997,525.539712242934,1865.63612046697
"124",79.25,77.190002,1.62861881397979,77.190002,520.21556653584,1835.67191047971
"123",77.589996,76.150002,0.466131019054865,76.150002,512.940759980747,1810.93944853602
"122",77.360001,76.150002,0.781655789951643,76.150002,508.864498185076,1810.93944853602
"121",78.230003,78.18,1.94162762422798,78.18,518.413180934787,1859.21526419061
"120",78.620003,77.739998,0.53709209221581,77.739998,515.363698147508,1848.75148272893
"119",78,76.720001,0.205554995146712,76.720001,507.948425861179,1824.49471639702
"118",78.080002,76.449997,1.10060723421183,76.449997,502.818258769741,1818.07369365217
"117",77.199997,76.279999,1.02067393406632,76.279999,501.897111749958,1814.03093493534
"116",76.57,74.050003,0.222510465379297,74.050003,486.459184003369,1760.99892416169
"115",75.32,75.18,1.72879387184232,75.18,493.949229597839,1787.87162396841
"114",76.309998,76.239998,0.779182504236888,76.239998,497.341360001313,1813.07966261783
"113",77.300003,76.739998,1.49684734785466,76.739998,501.128846734542,1824.97026932153
"112",77.75,77.650002,0.751590015591302,77.650002,504.245911101292,1846.61126864712
"111",78.190002,77.830002,0.695428185565283,77.830002,505.414800498078,1850.89188706045
"110",78.470001,77.5,0.628363658821608,77.5,502.303738544368,1843.04403907358
"109",76.879997,75.779999,0.221611266088019,75.779999,496.214017739571,1802.14032823164
"108",77.639999,76.239998,0.962284760408722,76.239998,491.955198129083,1813.07966261783
"107",78.019997,78,1.52244506239285,78,499.316934973355,1854.93464577728
"106",78.160004,75.910004,0.205133333333334,75.910004,485.937827321732,1805.23200488067
"105",76.139999,74.989998,0.0394140055260362,74.989998,478.786969126187,1783.35314585858
"104",75.580002,75.400002,0.518685981681448,75.400002,480.124184990558,1793.10353848046
"103",76.349998,75.629997,1.67798916915643,75.629997,483.576942399402,1798.5730986581
"102",75.980003,75.610001,0.356629247875172,75.610001,482.938232483608,1798.09756951481
"101",75.699997,74.470001,0.0264230972515716,74.470001,475.216842706032,1770.98698623037
"100",74.830002,74.440002,1.05334094314622,74.440002,477.719666283751,1770.27357360936
"99",75.339996,75.190002,0.654639964051836,75.190002,479.889694363313,1788.10948366491
"98",76.75,76.510002,2.21068596141622,76.510002,488.964754712684,1819.50068536268
"97",76.870003,76.230003,0.0130132707128121,76.230003,484.956859662833,1812.84196938982
"96",76.480003,75.739998,0.0261626997928683,75.739998,480.39016559429,1801.18905591413
"95",76.910004,75.599998,2.13811545266472,75.599998,482.304038661831,1797.85968603709
"94",76.900002,76.709999,1.264155879269,76.709999,487.194381736321,1824.25685670052
"93",79.839996,79.419998,3.70177695029944,79.419998,502.571474584398,1888.70392125336
"92",80.339996,79.900002,0.993077272416942,79.900002,504.782656317893,1900.11899881377
"91",80.190002,78.839996,0.2876475773843,78.839996,497.712144855981,1874.91076991464
"90",79.480003,78.449997,1.24841146496815,78.449997,497.39511173013,1865.63612046697
"89",80.199997,79.559998,2.16560127388535,79.559998,504.111517126866,1892.0332911304
"88",81.370003,80.410004,1.86530552824131,80.410004,507.456317363374,1912.24746521397
"87",81.230003,78.970001,0.681709221616249,78.970001,496.700866257337,1878.00244656367
"86",79.860001,79.75,1.08860886075949,79.75,501.416380810413,1896.55176924023
"85",79.699997,79.599998,0.113046098316214,79.599998,501.353377820911,1892.9845396667
"84",81.150002,80.900002,2.33291163936021,80.900002,511.468949987536,1923.90021222117
"83",81.989998,81.209999,0.935608730680465,81.209999,511.342993758339,1931.27231703382
"82",81.330002,80.010002,0.531520382409888,80.010002,505.71758889809,1902.73493228858
"81",79.910004,79.440002,0.288659638554209,79.440002,504.194355842112,1889.17964064636
